Geo Point;Geo Shape;gid;geom_o;geom_err;typologie;nombre;insee;cdate;mdate
44.8538041,-0.5967896;"{""type"": ""Point"", ""coordinates"": [-0.5967896, 44.8538041]}";1109448768;0;;;16;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8205875,-0.5779735;"{""type"": ""Point"", ""coordinates"": [-0.5779735, 44.8205875]}";1109448640;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8521703,-0.540143;"{""type"": ""Point"", ""coordinates"": [-0.540143, 44.8521703]}";1109448656;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8485796,-0.5920644;"{""type"": ""Point"", ""coordinates"": [-0.5920644, 44.8485796]}";1109448976;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8413363,-0.5546814;"{""type"": ""Point"", ""coordinates"": [-0.5546814, 44.8413363]}";1109449014;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.844628,-0.5903455;"{""type"": ""Point"", ""coordinates"": [-0.5903455, 44.844628]}";1109449414;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8458248,-0.5563816;"{""type"": ""Point"", ""coordinates"": [-0.5563816, 44.8458248]}";1109449444;0;;;10;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8531873,-0.5390793;"{""type"": ""Point"", ""coordinates"": [-0.5390793, 44.8531873]}";1109449454;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8519918,-0.5724398;"{""type"": ""Point"", ""coordinates"": [-0.5724398, 44.8519918]}";1109449538;0;;ARCEAU_MOTO;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8520343,-0.5725519;"{""type"": ""Point"", ""coordinates"": [-0.5725519, 44.8520343]}";1109449540;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8517797,-0.5736055;"{""type"": ""Point"", ""coordinates"": [-0.5736055, 44.8517797]}";1109449586;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8542524,-0.5692434;"{""type"": ""Point"", ""coordinates"": [-0.5692434, 44.8542524]}";1109449642;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8277263,-0.5658717;"{""type"": ""Point"", ""coordinates"": [-0.5658717, 44.8277263]}";1109449718;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8320779,-0.5599426;"{""type"": ""Point"", ""coordinates"": [-0.5599426, 44.8320779]}";1109449736;0;;;7;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8338134,-0.5846777;"{""type"": ""Point"", ""coordinates"": [-0.5846777, 44.8338134]}";1109449740;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8354227,-0.5832527;"{""type"": ""Point"", ""coordinates"": [-0.5832527, 44.8354227]}";1109449770;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8326316,-0.6096027;"{""type"": ""Point"", ""coordinates"": [-0.6096027, 44.8326316]}";1109449836;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.827046,-0.5690861;"{""type"": ""Point"", ""coordinates"": [-0.5690861, 44.827046]}";1109449118;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8302094,-0.596428;"{""type"": ""Point"", ""coordinates"": [-0.596428, 44.8302094]}";1109449162;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8321595,-0.6098739;"{""type"": ""Point"", ""coordinates"": [-0.6098739, 44.8321595]}";1109449168;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.833658,-0.5799448;"{""type"": ""Point"", ""coordinates"": [-0.5799448, 44.833658]}";1109449214;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8533831,-0.5698629;"{""type"": ""Point"", ""coordinates"": [-0.5698629, 44.8533831]}";1109448818;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8334879,-0.581568;"{""type"": ""Point"", ""coordinates"": [-0.581568, 44.8334879]}";1109448836;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8319312,-0.6089476;"{""type"": ""Point"", ""coordinates"": [-0.6089476, 44.8319312]}";1109448862;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8451061,-0.5817628;"{""type"": ""Point"", ""coordinates"": [-0.5817628, 44.8451061]}";1109450330;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.843407,-0.5791344;"{""type"": ""Point"", ""coordinates"": [-0.5791344, 44.843407]}";1109450366;0;;ARCEAU_MOTO;1;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8461561,-0.5881943;"{""type"": ""Point"", ""coordinates"": [-0.5881943, 44.8461561]}";1109450422;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8404177,-0.5600203;"{""type"": ""Point"", ""coordinates"": [-0.5600203, 44.8404177]}";1109450444;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.842015,-0.5572751;"{""type"": ""Point"", ""coordinates"": [-0.5572751, 44.842015]}";1109450452;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8421685,-0.5569899;"{""type"": ""Point"", ""coordinates"": [-0.5569899, 44.8421685]}";1109450456;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8437623,-0.5636307;"{""type"": ""Point"", ""coordinates"": [-0.5636307, 44.8437623]}";1109450462;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8485983,-0.5465044;"{""type"": ""Point"", ""coordinates"": [-0.5465044, 44.8485983]}";1109450520;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8462203,-0.6315871;"{""type"": ""Point"", ""coordinates"": [-0.6315871, 44.8462203]}";1109450548;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8435203,-0.5542655;"{""type"": ""Point"", ""coordinates"": [-0.5542655, 44.8435203]}";1109450582;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8418673,-0.5525651;"{""type"": ""Point"", ""coordinates"": [-0.5525651, 44.8418673]}";1109450584;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8231888,-0.5751209;"{""type"": ""Point"", ""coordinates"": [-0.5751209, 44.8231888]}";1109450648;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8389261,-0.5721555;"{""type"": ""Point"", ""coordinates"": [-0.5721555, 44.8389261]}";1109450659;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8394206,-0.5750596;"{""type"": ""Point"", ""coordinates"": [-0.5750596, 44.8394206]}";1109450661;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8508169,-0.5716942;"{""type"": ""Point"", ""coordinates"": [-0.5716942, 44.8508169]}";1109450672;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8672849,-0.5480735;"{""type"": ""Point"", ""coordinates"": [-0.5480735, 44.8672849]}";1109450675;0;;;12;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8328493,-0.5796662;"{""type"": ""Point"", ""coordinates"": [-0.5796662, 44.8328493]}";1109449928;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8199337,-0.570492;"{""type"": ""Point"", ""coordinates"": [-0.570492, 44.8199337]}";1109449982;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8330471,-0.5907967;"{""type"": ""Point"", ""coordinates"": [-0.5907967, 44.8330471]}";1109449998;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8262081,-0.5754232;"{""type"": ""Point"", ""coordinates"": [-0.5754232, 44.8262081]}";1109450056;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8275878,-0.5860837;"{""type"": ""Point"", ""coordinates"": [-0.5860837, 44.8275878]}";1109450064;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8327231,-0.5670327;"{""type"": ""Point"", ""coordinates"": [-0.5670327, 44.8327231]}";1109450104;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8323259,-0.5720805;"{""type"": ""Point"", ""coordinates"": [-0.5720805, 44.8323259]}";1109450128;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8349861,-0.5705713;"{""type"": ""Point"", ""coordinates"": [-0.5705713, 44.8349861]}";1109450152;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8353375,-0.5692537;"{""type"": ""Point"", ""coordinates"": [-0.5692537, 44.8353375]}";1109450156;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8452161,-0.5705491;"{""type"": ""Point"", ""coordinates"": [-0.5705491, 44.8452161]}";1109450270;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8597749,-0.559838;"{""type"": ""Point"", ""coordinates"": [-0.559838, 44.8597749]}";1109522368;0;;;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8222811,-0.5683457;"{""type"": ""Point"", ""coordinates"": [-0.5683457, 44.8222811]}";1109522406;0;;ARCEAU_MOTO;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8125515,-0.5715368;"{""type"": ""Point"", ""coordinates"": [-0.5715368, 44.8125515]}";1109522412;0;;;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8241203,-0.5621492;"{""type"": ""Point"", ""coordinates"": [-0.5621492, 44.8241203]}";1109522474;0;;;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8426258,-0.5556624;"{""type"": ""Point"", ""coordinates"": [-0.5556624, 44.8426258]}";1109522566;0;;;15;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8511573,-0.5956823;"{""type"": ""Point"", ""coordinates"": [-0.5956823, 44.8511573]}";1109522574;0;;;5;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8230122,-0.5707089;"{""type"": ""Point"", ""coordinates"": [-0.5707089, 44.8230122]}";1109522608;0;;ARCEAU_MOTO;1;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8492498,-0.5901694;"{""type"": ""Point"", ""coordinates"": [-0.5901694, 44.8492498]}";1109522624;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8343716,-0.5883049;"{""type"": ""Point"", ""coordinates"": [-0.5883049, 44.8343716]}";1109560605;0;;;5;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8333388,-0.5882354;"{""type"": ""Point"", ""coordinates"": [-0.5882354, 44.8333388]}";1109560633;0;;;3;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.864866,-0.5713293;"{""type"": ""Point"", ""coordinates"": [-0.5713293, 44.864866]}";1109541607;0;;;3;33063;2020-12-23T00:00:00+01:00;2020-12-23T00:00:00+01:00
44.8112211,-0.5734842;"{""type"": ""Point"", ""coordinates"": [-0.5734842, 44.8112211]}";1109553910;0;;;4;33063;2021-03-11T00:00:00+01:00;2021-03-11T00:00:00+01:00
44.8243152,-0.5859316;"{""type"": ""Point"", ""coordinates"": [-0.5859316, 44.8243152]}";1109553914;0;;;5;33063;2021-03-11T00:00:00+01:00;2021-03-11T00:00:00+01:00
44.8462497,-0.6320887;"{""type"": ""Point"", ""coordinates"": [-0.6320887, 44.8462497]}";1109554419;0;;;3;33063;2021-03-16T00:00:00+01:00;2021-03-16T00:00:00+01:00
44.8461329,-0.5792829;"{""type"": ""Point"", ""coordinates"": [-0.5792829, 44.8461329]}";1109542918;0;;ARCEAU_MOTO;3;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.870762,-0.5504794;"{""type"": ""Point"", ""coordinates"": [-0.5504794, 44.870762]}";1109542950;0;;;6;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.8233156,-0.5760504;"{""type"": ""Point"", ""coordinates"": [-0.5760504, 44.8233156]}";1109550541;0;;;1;33063;2021-02-11T00:00:00+01:00;2021-02-11T00:00:00+01:00
44.8616804,-0.5549076;"{""type"": ""Point"", ""coordinates"": [-0.5549076, 44.8616804]}";1109550544;0;;;6;33063;2021-02-11T00:00:00+01:00;2021-02-11T00:00:00+01:00
44.816364,-0.5553419;"{""type"": ""Point"", ""coordinates"": [-0.5553419, 44.816364]}";1109549625;0;;;4;33063;2021-02-05T00:00:00+01:00;2021-02-05T00:00:00+01:00
44.8219134,-0.5637466;"{""type"": ""Point"", ""coordinates"": [-0.5637466, 44.8219134]}";1109556201;0;;ARCEAU_VELO_CARGO;1;33063;2021-03-26T00:00:00+01:00;2021-03-26T00:00:00+01:00
44.8326053,-0.5879575;"{""type"": ""Point"", ""coordinates"": [-0.5879575, 44.8326053]}";1109544378;0;;;1;33063;2021-01-20T00:00:00+01:00;2021-01-20T00:00:00+01:00
44.8661135,-0.5748086;"{""type"": ""Point"", ""coordinates"": [-0.5748086, 44.8661135]}";1109570312;0;;;5;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.864879,-0.561303;"{""type"": ""Point"", ""coordinates"": [-0.561303, 44.864879]}";1109570372;0;;;3;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8574172,-0.5642747;"{""type"": ""Point"", ""coordinates"": [-0.5642747, 44.8574172]}";1109532530;0;;;3;33063;2020-10-20T00:00:00+02:00;2020-10-20T00:00:00+02:00
44.8340205,-0.588371;"{""type"": ""Point"", ""coordinates"": [-0.588371, 44.8340205]}";1109548578;0;;;1;33063;2021-02-01T00:00:00+01:00;2021-02-01T00:00:00+01:00
44.8824181,-0.5712242;"{""type"": ""Point"", ""coordinates"": [-0.5712242, 44.8824181]}";1109570394;0;;;2;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8766513,-0.5713385;"{""type"": ""Point"", ""coordinates"": [-0.5713385, 44.8766513]}";1108806825;0;;;4;33063;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.8786648,-0.57072;"{""type"": ""Point"", ""coordinates"": [-0.57072, 44.8786648]}";1108806915;0;;;3;33063;2014-04-15T00:00:00+02:00;2014-04-15T00:00:00+02:00
44.8417737,-0.5456268;"{""type"": ""Point"", ""coordinates"": [-0.5456268, 44.8417737]}";1108821463;0;;ARCEAU_MOTO;3;33063;2014-07-29T00:00:00+02:00;2014-07-29T00:00:00+02:00
44.851616,-0.6098579;"{""type"": ""Point"", ""coordinates"": [-0.6098579, 44.851616]}";1109036182;0;;;3;33063;2014-10-02T00:00:00+02:00;2014-10-02T00:00:00+02:00
44.8471996,-0.5403173;"{""type"": ""Point"", ""coordinates"": [-0.5403173, 44.8471996]}";1108641082;0;;;8;33063;2013-12-02T00:00:00+01:00;2013-12-02T00:00:00+01:00
44.8225987,-0.553124;"{""type"": ""Point"", ""coordinates"": [-0.553124, 44.8225987]}";1109353453;0;;;5;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.843736,-0.574978;"{""type"": ""Point"", ""coordinates"": [-0.574978, 44.843736]}";1109353493;0;;ARCEAU_MOTO;2;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8528895,-0.5730602;"{""type"": ""Point"", ""coordinates"": [-0.5730602, 44.8528895]}";1109085171;0;;;4;33063;2015-03-11T00:00:00+01:00;2015-03-11T00:00:00+01:00
44.8498023,-0.544535;"{""type"": ""Point"", ""coordinates"": [-0.544535, 44.8498023]}";1109353563;0;;;3;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8375569,-0.5684249;"{""type"": ""Point"", ""coordinates"": [-0.5684249, 44.8375569]}";1109344000;0;;;8;33063;2017-05-02T00:00:00+02:00;2017-05-02T00:00:00+02:00
44.8259783,-0.5571476;"{""type"": ""Point"", ""coordinates"": [-0.5571476, 44.8259783]}";1109353701;0;;ARCEAU_MOTO;2;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8611018,-0.5586637;"{""type"": ""Point"", ""coordinates"": [-0.5586637, 44.8611018]}";1109087428;0;;ARCEAU_MOTO;1;33063;2015-03-27T00:00:00+01:00;2015-03-27T00:00:00+01:00
44.8399747,-0.6018466;"{""type"": ""Point"", ""coordinates"": [-0.6018466, 44.8399747]}";1109353655;0;;;2;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.843417,-0.5486586;"{""type"": ""Point"", ""coordinates"": [-0.5486586, 44.843417]}";1109353679;0;;;2;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8356963,-0.5759086;"{""type"": ""Point"", ""coordinates"": [-0.5759086, 44.8356963]}";1109170825;0;;;5;33063;2016-01-20T00:00:00+01:00;2016-01-20T00:00:00+01:00
44.8290646,-0.5970529;"{""type"": ""Point"", ""coordinates"": [-0.5970529, 44.8290646]}";1109173578;0;;;5;33063;2016-02-08T00:00:00+01:00;2016-02-08T00:00:00+01:00
44.8600567,-0.5575896;"{""type"": ""Point"", ""coordinates"": [-0.5575896, 44.8600567]}";1109353339;0;;;5;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.843192,-0.5789677;"{""type"": ""Point"", ""coordinates"": [-0.5789677, 44.843192]}";1109393345;0;;ARCEAU_MOTO;1;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.843754,-0.5786276;"{""type"": ""Point"", ""coordinates"": [-0.5786276, 44.843754]}";1109393347;0;;ARCEAU_MOTO;1;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8499461,-0.575129;"{""type"": ""Point"", ""coordinates"": [-0.575129, 44.8499461]}";1109393365;0;;;7;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8342316,-0.5770948;"{""type"": ""Point"", ""coordinates"": [-0.5770948, 44.8342316]}";1109399263;0;;;8;33063;2018-07-17T00:00:00+02:00;2018-07-17T00:00:00+02:00
44.8635738,-0.5574991;"{""type"": ""Point"", ""coordinates"": [-0.5574991, 44.8635738]}";1109393043;0;;;5;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8371016,-0.585482;"{""type"": ""Point"", ""coordinates"": [-0.585482, 44.8371016]}";1109416242;0;;;3;33063;2018-12-11T00:00:00+01:00;2018-12-11T00:00:00+01:00
44.8369169,-0.5834804;"{""type"": ""Point"", ""coordinates"": [-0.5834804, 44.8369169]}";1109416253;0;;;5;33063;2018-12-11T00:00:00+01:00;2018-12-11T00:00:00+01:00
44.8561428,-0.6249971;"{""type"": ""Point"", ""coordinates"": [-0.6249971, 44.8561428]}";1109448770;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8526763,-0.570451;"{""type"": ""Point"", ""coordinates"": [-0.570451, 44.8526763]}";1109449052;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8474674,-0.5858013;"{""type"": ""Point"", ""coordinates"": [-0.5858013, 44.8474674]}";1109449386;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8455239,-0.5629182;"{""type"": ""Point"", ""coordinates"": [-0.5629182, 44.8455239]}";1109449440;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8489108,-0.5714126;"{""type"": ""Point"", ""coordinates"": [-0.5714126, 44.8489108]}";1109449570;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.827199,-0.5701932;"{""type"": ""Point"", ""coordinates"": [-0.5701932, 44.827199]}";1109449728;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8297757,-0.5931819;"{""type"": ""Point"", ""coordinates"": [-0.5931819, 44.8297757]}";1109449764;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8360749,-0.5833935;"{""type"": ""Point"", ""coordinates"": [-0.5833935, 44.8360749]}";1109449832;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8173262,-0.5692982;"{""type"": ""Point"", ""coordinates"": [-0.5692982, 44.8173262]}";1109449848;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8295573,-0.6032656;"{""type"": ""Point"", ""coordinates"": [-0.6032656, 44.8295573]}";1109449870;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8351759,-0.5806497;"{""type"": ""Point"", ""coordinates"": [-0.5806497, 44.8351759]}";1109449130;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8307493,-0.6029985;"{""type"": ""Point"", ""coordinates"": [-0.6029985, 44.8307493]}";1109449172;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8298075,-0.5598725;"{""type"": ""Point"", ""coordinates"": [-0.5598725, 44.8298075]}";1109449190;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.833192,-0.5926357;"{""type"": ""Point"", ""coordinates"": [-0.5926357, 44.833192]}";1109449198;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.83039,-0.5917893;"{""type"": ""Point"", ""coordinates"": [-0.5917893, 44.83039]}";1109448846;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8321711,-0.5614236;"{""type"": ""Point"", ""coordinates"": [-0.5614236, 44.8321711]}";1109448920;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8431562,-0.5814715;"{""type"": ""Point"", ""coordinates"": [-0.5814715, 44.8431562]}";1109450316;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8446995,-0.5799405;"{""type"": ""Point"", ""coordinates"": [-0.5799405, 44.8446995]}";1109450354;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8442567,-0.5597211;"{""type"": ""Point"", ""coordinates"": [-0.5597211, 44.8442567]}";1109450482;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.83931,-0.5557445;"{""type"": ""Point"", ""coordinates"": [-0.5557445, 44.83931]}";1109450616;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8412422,-0.5474344;"{""type"": ""Point"", ""coordinates"": [-0.5474344, 44.8412422]}";1109450644;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8338339,-0.5823651;"{""type"": ""Point"", ""coordinates"": [-0.5823651, 44.8338339]}";1109449936;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8250079,-0.5813279;"{""type"": ""Point"", ""coordinates"": [-0.5813279, 44.8250079]}";1109449940;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8385239,-0.5707001;"{""type"": ""Point"", ""coordinates"": [-0.5707001, 44.8385239]}";1109450194;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8200895,-0.5726481;"{""type"": ""Point"", ""coordinates"": [-0.5726481, 44.8200895]}";1109459047;0;;ARCEAU_MOTO;6;33063;2019-09-17T00:00:00+02:00;2019-09-17T00:00:00+02:00
44.8456616,-0.5441126;"{""type"": ""Point"", ""coordinates"": [-0.5441126, 44.8456616]}";1109488431;0;;;5;33063;2020-03-10T00:00:00+01:00;2020-03-10T00:00:00+01:00
44.8792832,-0.568442;"{""type"": ""Point"", ""coordinates"": [-0.568442, 44.8792832]}";1109522269;0;;;7;33063;2020-07-28T00:00:00+02:00;2020-07-28T00:00:00+02:00
44.8197934,-0.6050174;"{""type"": ""Point"", ""coordinates"": [-0.6050174, 44.8197934]}";1109523069;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.832458,-0.5878876;"{""type"": ""Point"", ""coordinates"": [-0.5878876, 44.832458]}";1109560671;0;;;4;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8653988,-0.5736549;"{""type"": ""Point"", ""coordinates"": [-0.5736549, 44.8653988]}";1109541579;0;;;3;33063;2020-12-23T00:00:00+01:00;2020-12-23T00:00:00+01:00
44.8199054,-0.5667676;"{""type"": ""Point"", ""coordinates"": [-0.5667676, 44.8199054]}";1109550244;0;;ARCEAU_MOTO;2;33063;2021-02-10T00:00:00+01:00;2021-02-10T00:00:00+01:00
